energy_gev,unoscillated_numu_flux_per_gev_m2_pot,p_mumu_prem,p_mumu_constant_2p848,cc_xsec_1e38_cm2,selection_efficiency_proxy,selected_events_per_gev_per_pot
20.875,9.87420216e-14,0.9636219504280273,0.9636008811465036,13.301879544634492,0.692462375,2.1111971173214114e-20
21.125,9.82292576e-14,0.9644676792771482,0.9644470686995229,13.425957706922635,0.6875762916666667,2.1067141000738112e-20
21.375,8.62298768e-14,0.9652843740555875,0.965264207571973,13.549621457949264,0.6826902083333333,1.8547046954632788e-20
21.625,1.08003092e-13,0.9660733432695698,0.9660536068737534,13.772904630992286,0.677804125,2.346318308102576e-20
21.875,1.004165064e-13,0.9668358228406378,0.9668165030997425,14.091474863634055,0.6729180416666667,2.217621162836528e-20
22.125,8.72037796e-14,0.9675729808629552,0.9675540648893727,14.411855805514142,0.6680319583333333,1.9568028954267364e-20
22.375,8.0950148e-14,0.9682859220036858,0.9682673974278146,14.734026995765348,0.663145875,1.8448569311262775e-20
22.625,8.93082452e-14,0.9689756915740562,0.9689575465191264,15.057968430775436,0.6582597916666666,2.0662318050111948e-20
22.875,9.66809788e-14,0.969643279300662,0.9696255023588926,15.383660549028216,0.6533737083333333,2.2697878493504485e-20
23.125,8.70451692e-14,0.9702896228214118,0.9702722030313239,15.711084216607462,0.648487625,2.072835336714966e-20
23.375,7.35532348e-14,0.9709156109279802,0.9708985377534594,15.964697018696155,0.6436015416666667,1.7675508291212348e-20
23.625,6.86101728e-14,0.9715220865773057,0.9715053498870942,16.05008825585202,0.6387154583333333,1.6460269334029298e-20
23.875,7.38919876e-14,0.97210984968805,0.9720934397371512,16.13458104475465,0.633829375,1.7695125274985656e-20
24.125,6.6404648e-14,0.9726796597421669,0.9726635671535693,16.21818479358484,0.6289432916666666,1.587058519141033e-20
24.375,6.3229222e-14,0.973232238204268,0.9732164539522473,16.300908715524603,0.6240572083333333,1.507930889325926e-20
